time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,angle_to_goal,distance_to_goal,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
1196.932645,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,10.09058553210378,,,,,1020.9486719672936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198.937494,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,11.559971751955937,,,,,1020.7833419168766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200.94243,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,13.420145754470346,,,,,1020.5740729255341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202.947246,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,14.741028093036899,,,,,1020.4254951696656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204.952135,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,16.452846510684758,,,,,1020.2329695278145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205.452768,/home/SC-23/program/FM/FM_perfect/_FM.py,main,818,,,,finished raising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221.957422,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,28.218771492380608,,,,,1018.9104693357383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223.962242,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,30.155974911920612,,,,,1018.6928591382742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225.967062,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,30.844981660815677,,,,,1018.6154706117784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227.971709,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,32.986522732961454,,,,,1018.3749653217981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229.976445,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,32.83767865739051,,,,,1018.3916797353589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231.981088,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,32.88324267858219,,,,,1018.386563109775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233.985696,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,33.07775390093922,,,,,1018.3647206471446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235.990339,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,33.44033888428039,,,,,1018.3240055054275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237.995049,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,33.50521601296819,,,,,1018.3167205068692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239.999715,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,33.913717355220825,,,,,1018.2708512019309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242.004445,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,33.699916746437225,,,,,1018.2948579775843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
